t,N,E,D,vN,vE,vD,roll,pitch,yaw,tilt,p,q,rr,aN,aE,aD,wr,wp,wy,thr
24.278228521347046,-24.721717300417367,-65.9659338378915,2.0564208328723907,-2.722358226776123,2.044673442840576,0.8380792737007141,16.686914522598844,-1.6660861136089091,4.280565722256315,16.767527800051614,-1.297842025756836,0.012908518314361572,-0.26160138845443726,0.694548685766679,-1.9661071215174808,-6.215795320272446,0.521598133772126,0.005391810245793217,0.07733877697702868,0.34173254137242515
24.284316301345825,-24.693828048708383,-66.00274566650478,2.0705712139606476,-2.719588041305542,1.9969024658203125,0.8123024702072144,16.871209407778977,-1.6740974581928623,3.233781045243176,16.951663390243652,-1.3112905025482178,0.003043949604034424,-0.22225256264209747,0.7068535916652063,-1.9617168730813255,-6.163935595750809,0.5249917357417578,0.009294869242074994,0.05840630114976991,0.34112115324736914
24.2896466255188,-24.693828048708383,-66.00274566650478,2.0705712139606476,-2.719588041305542,1.9969024658203125,0.8123024702072144,16.871209407778977,-1.6740974581928623,3.233781045243176,16.951663390243652,-1.3112905025482178,0.003043949604034424,-0.22225256264209747,0.7068535916652063,-1.9617168730813255,-6.163935595750809,0.5249917357417578,0.009294869242074994,0.05840630114976991,0.34112115324736914
24.29518723487854,-24.693828048708383,-66.00274566650478,2.0705712139606476,-2.719588041305542,1.9969024658203125,0.8123024702072144,16.871209407778977,-1.6740974581928623,3.233781045243176,16.951663390243652,-1.3112905025482178,0.003043949604034424,-0.22225256264209747,0.7068535916652063,-1.9617168730813255,-6.163935595750809,0.5249917357417578,0.009294869242074994,0.05840630114976991,0.34112115324736914
24.300869703292847,-24.665936889650766,-66.039298095704,2.0838232338428497,-2.717618942260742,1.9551243782043457,0.7843865752220154,17.023788918754946,-1.6850940515802308,2.178269965440966,17.104528935867044,-1.3231474161148071,-0.006830990314483643,-0.18252766132354736,0.7184353746587318,-1.957504968734676,-6.104041546583176,0.5276903461557129,0.013120268580996691,0.0393159968660093,0.3403305945434537
24.306628704071045,-24.665936889650766,-66.039298095704,2.0838232338428497,-2.717618942260742,1.9551243782043457,0.7843865752220154,17.023788918754946,-1.6850940515802308,2.178269965440966,17.104528935867044,-1.3231474161148071,-0.006830990314483643,-0.18252766132354736,0.7184353746587318,-1.957504968734676,-6.104041546583176,0.5276903461557129,0.013120268580996691,0.0393159968660093,0.3403305945434537
24.312393188476562,-24.63804573059315,-66.07563690185634,2.096162110567093,-2.716573476791382,1.9194698333740234,0.7546180486679077,17.144523917755862,-1.700147558750353,1.1153118741327677,17.226098949164346,-1.3332189321517944,-0.016614019870758057,-0.14247481524944305,0.7292227621856036,-1.953512030495941,-6.03694594502449,0.5296890149679844,0.016835948217339677,0.020091003597571266,0.33937365387854734
24.317843198776245,-24.63804573059315,-66.07563690185634,2.096162110567093,-2.716573476791382,1.9194698333740234,0.7546180486679077,17.144523917755862,-1.700147558750353,1.1153118741327677,17.226098949164346,-1.3332189321517944,-0.016614019870758057,-0.14247481524944305,0.7292227621856036,-1.953512030495941,-6.03694594502449,0.5296890149679844,0.016835948217339677,0.020091003597571266,0.33937365387854734
24.322795152664185,-24.63804573059315,-66.07563690185634,2.096162110567093,-2.716573476791382,1.9194698333740234,0.7546180486679077,17.144523917755862,-1.700147558750353,1.1153118741327677,17.226098949164346,-1.3332189321517944,-0.016614019870758057,-0.14247481524944305,0.7292227621856036,-1.953512030495941,-6.03694594502449,0.5296890149679844,0.016835948217339677,0.020091003597571266,0.33937365387854734
24.328102827072144,-24.61007827759022,-66.11182312011806,2.107592612504959,-2.7165253162384033,1.8901286125183105,0.7234771251678467,17.231819527828637,-1.7215194654854624,0.04576264753624939,17.315003836390936,-1.3433126211166382,-0.029297053813934326,-0.0981331616640091,0.7390857163104853,-1.9498018858663033,-5.964098078012467,0.5309473630276672,0.020376184210262646,0.0007468009900395814,0.3382720414329132
